Skew Scale,Structure ID,Unique Structures,Alpha,Power,Probability of Structure,Expected Observations,Minimum Required Sample Size
0.5,943,1000,0.01,0.9,0.0005387251967979615,5387.251967979615,32
0.5,943,1000,0.05,0.8,0.0005387251967979615,5387.251967979615,17
0.5,943,1000,0.05,0.9,0.0005387251967979615,5387.251967979615,23
0.5,944,1000,0.01,0.8,0.0008733639825138228,8733.639825138229,26
0.5,944,1000,0.01,0.9,0.0008733639825138228,8733.639825138229,32
0.5,944,1000,0.05,0.8,0.0008733639825138228,8733.639825138229,17
0.5,944,1000,0.05,0.9,0.0008733639825138228,8733.639825138229,23
0.5,945,1000,0.01,0.8,0.0005863245440940655,5863.2454409406555,26
0.5,945,1000,0.01,0.9,0.0005863245440940655,5863.2454409406555,32
0.5,945,1000,0.05,0.8,0.0005863245440940655,5863.2454409406555,17
0.5,945,1000,0.05,0.9,0.0005863245440940655,5863.2454409406555,23
0.5,946,1000,0.01,0.8,5.347100551418143e-05,534.7100551418142,26
0.5,946,1000,0.01,0.9,5.347100551418143e-05,534.7100551418142,32
0.5,946,1000,0.05,0.8,5.347100551418143e-05,534.7100551418142,17
0.5,946,1000,0.05,0.9,5.347100551418143e-05,534.7100551418142,23
0.5,947,1000,0.01,0.8,0.00026707179308713786,2670.7179308713785,26
0.5,947,1000,0.01,0.9,0.00026707179308713786,2670.7179308713785,32
0.5,947,1000,0.05,0.8,0.00026707179308713786,2670.7179308713785,17
0.5,947,1000,0.05,0.9,0.00026707179308713786,2670.7179308713785,23
0.5,948,1000,0.01,0.8,0.0023505950690548543,23505.950690548543,26
0.5,948,1000,0.01,0.9,0.0023505950690548543,23505.950690548543,32
0.5,948,1000,0.05,0.8,0.0023505950690548543,23505.950690548543,17
0.5,948,1000,0.05,0.9,0.0023505950690548543,23505.950690548543,23
0.5,949,1000,0.01,0.8,0.002149645228908456,21496.45228908456,26
0.5,949,1000,0.01,0.9,0.002149645228908456,21496.45228908456,32
0.5,949,1000,0.05,0.8,0.002149645228908456,21496.45228908456,17
0.5,949,1000,0.05,0.9,0.002149645228908456,21496.45228908456,23
0.5,950,1000,0.01,0.8,0.0020618322446881963,20618.322446881964,26
0.5,950,1000,0.01,0.9,0.0020618322446881963,20618.322446881964,32
0.5,950,1000,0.05,0.8,0.0020618322446881963,20618.322446881964,17
0.5,950,1000,0.05,0.9,0.0020618322446881963,20618.322446881964,23
0.5,951,1000,0.01,0.8,0.00036284523470956335,3628.4523470956333,26
0.5,951,1000,0.01,0.9,0.00036284523470956335,3628.4523470956333,32
0.5,951,1000,0.05,0.8,0.00036284523470956335,3628.4523470956333,17
0.5,951,1000,0.05,0.9,0.00036284523470956335,3628.4523470956333,23
0.5,952,1000,0.01,0.8,0.0017927363221623503,17927.363221623502,26
0.5,952,1000,0.01,0.9,0.0017927363221623503,17927.363221623502,32
0.5,952,1000,0.05,0.8,0.0017927363221623503,17927.363221623502,17
0.5,952,1000,0.05,0.9,0.0017927363221623503,17927.363221623502,23
0.5,953,1000,0.01,0.8,0.0005833398723590741,5833.398723590741,26
0.5,953,1000,0.01,0.9,0.0005833398723590741,5833.398723590741,32
0.5,953,1000,0.05,0.8,0.0005833398723590741,5833.398723590741,17
0.5,953,1000,0.05,0.9,0.0005833398723590741,5833.398723590741,23
0.5,954,1000,0.01,0.8,0.003576609615004415,35766.09615004415,26
0.5,954,1000,0.01,0.9,0.003576609615004415,35766.09615004415,32
0.5,954,1000,0.05,0.8,0.003576609615004415,35766.09615004415,17
0.5,954,1000,0.05,0.9,0.003576609615004415,35766.09615004415,23
0.5,955,1000,0.01,0.8,0.0008563423347293152,8563.423347293152,26
0.5,955,1000,0.01,0.9,0.0008563423347293152,8563.423347293152,32
0.5,955,1000,0.05,0.8,0.0008563423347293152,8563.423347293152,17
0.5,955,1000,0.05,0.9,0.0008563423347293152,8563.423347293152,23
0.5,956,1000,0.01,0.8,0.0016641861625197533,16641.861625197533,26
0.5,956,1000,0.01,0.9,0.0016641861625197533,16641.861625197533,32
0.5,956,1000,0.05,0.8,0.0016641861625197533,16641.861625197533,17
0.5,956,1000,0.05,0.9,0.0016641861625197533,16641.861625197533,23
0.5,957,1000,0.01,0.8,0.00014969297563025705,1496.9297563025705,26
0.5,957,1000,0.01,0.9,0.00014969297563025705,1496.9297563025705,32
0.5,957,1000,0.05,0.8,0.00014969297563025705,1496.9297563025705,17
0.5,957,1000,0.05,0.9,0.00014969297563025705,1496.9297563025705,23
0.5,958,1000,0.01,0.8,0.0007844133382914064,7844.133382914064,26
0.5,958,1000,0.01,0.9,0.0007844133382914064,7844.133382914064,32
0.5,958,1000,0.05,0.8,0.0007844133382914064,7844.133382914064,17
0.5,958,1000,0.05,0.9,0.0007844133382914064,7844.133382914064,23
0.5,959,1000,0.01,0.8,0.0016736331311154853,16736.331311154852,26
0.5,959,1000,0.01,0.9,0.0016736331311154853,16736.331311154852,32
0.5,959,1000,0.05,0.8,0.0016736331311154853,16736.331311154852,17
0.5,959,1000,0.05,0.9,0.0016736331311154853,16736.331311154852,23
0.5,960,1000,0.01,0.8,0.0006737027456908027,6737.0274569080275,26
0.5,960,1000,0.01,0.9,0.0006737027456908027,6737.0274569080275,32
0.5,960,1000,0.05,0.8,0.0006737027456908027,6737.0274569080275,17
0.5,960,1000,0.05,0.9,0.0006737027456908027,6737.0274569080275,23
0.5,961,1000,0.01,0.8,0.0003081972593776261,3081.972593776261,26
0.5,961,1000,0.01,0.9,0.0003081972593776261,3081.972593776261,32
0.5,961,1000,0.05,0.8,0.0003081972593776261,3081.972593776261,17
0.5,961,1000,0.05,0.9,0.0003081972593776261,3081.972593776261,23
0.5,962,1000,0.01,0.8,0.0005861109249317872,5861.109249317872,26
0.5,962,1000,0.01,0.9,0.0005861109249317872,5861.109249317872,32
0.5,962,1000,0.05,0.8,0.0005861109249317872,5861.109249317872,17
0.5,962,1000,0.05,0.9,0.0005861109249317872,5861.109249317872,23
0.5,963,1000,0.01,0.8,0.00017423353936747165,1742.3353936747164,26
0.5,963,1000,0.01,0.9,0.00017423353936747165,1742.3353936747164,32
0.5,963,1000,0.05,0.8,0.00017423353936747165,1742.3353936747164,17
0.5,963,1000,0.05,0.9,0.00017423353936747165,1742.3353936747164,23
0.5,964,1000,0.01,0.8,0.0015870229890959636,15870.229890959636,26
0.5,964,1000,0.01,0.9,0.0015870229890959636,15870.229890959636,32
0.5,964,1000,0.05,0.8,0.0015870229890959636,15870.229890959636,17
0.5,964,1000,0.05,0.9,0.0015870229890959636,15870.229890959636,23
0.5,965,1000,0.01,0.8,0.0005582584469272634,5582.584469272634,26
0.5,965,1000,0.01,0.9,0.0005582584469272634,5582.584469272634,32
0.5,965,1000,0.05,0.8,0.0005582584469272634,5582.584469272634,17
0.5,965,1000,0.05,0.9,0.0005582584469272634,5582.584469272634,23
0.5,966,1000,0.01,0.8,0.0007013885469197227,7013.8854691972265,26
0.5,966,1000,0.01,0.9,0.0007013885469197227,7013.8854691972265,32
0.5,966,1000,0.05,0.8,0.0007013885469197227,7013.8854691972265,17
0.5,966,1000,0.05,0.9,0.0007013885469197227,7013.8854691972265,23
0.5,967,1000,0.01,0.8,0.0004519474939813921,4519.474939813921,26
0.5,967,1000,0.01,0.9,0.0004519474939813921,4519.474939813921,32
0.5,967,1000,0.05,0.8,0.0004519474939813921,4519.474939813921,17
0.5,967,1000,0.05,0.9,0.0004519474939813921,4519.474939813921,23
0.5,968,1000,0.01,0.8,0.00027033441066003067,2703.3441066003065,26
0.5,968,1000,0.01,0.9,0.00027033441066003067,2703.3441066003065,32
0.5,968,1000,0.05,0.8,0.00027033441066003067,2703.3441066003065,17
0.5,968,1000,0.05,0.9,0.00027033441066003067,2703.3441066003065,23
0.5,969,1000,0.01,0.8,0.0006916367260611563,6916.367260611563,26
0.5,969,1000,0.01,0.9,0.0006916367260611563,6916.367260611563,32
0.5,969,1000,0.05,0.8,0.0006916367260611563,6916.367260611563,17
0.5,969,1000,0.05,0.9,0.0006916367260611563,6916.367260611563,23
0.5,970,1000,0.01,0.8,0.0003701401614635935,3701.401614635935,26
0.5,970,1000,0.01,0.9,0.0003701401614635935,3701.401614635935,32
0.5,970,1000,0.05,0.8,0.0003701401614635935,3701.401614635935,17
0.5,970,1000,0.05,0.9,0.0003701401614635935,3701.401614635935,23
0.5,971,1000,0.01,0.8,0.0005579893449656508,5579.893449656508,26
0.5,971,1000,0.01,0.9,0.0005579893449656508,5579.893449656508,32
0.5,971,1000,0.05,0.8,0.0005579893449656508,5579.893449656508,17
0.5,971,1000,0.05,0.9,0.0005579893449656508,5579.893449656508,23
0.5,972,1000,0.01,0.8,0.00034447635876779724,3444.7635876779723,26
0.5,972,1000,0.01,0.9,0.00034447635876779724,3444.7635876779723,32
0.5,972,1000,0.05,0.8,0.00034447635876779724,3444.7635876779723,17
0.5,972,1000,0.05,0.9,0.00034447635876779724,3444.7635876779723,23
0.5,973,1000,0.01,0.8,0.0007871198573879377,7871.198573879377,26
0.5,973,1000,0.01,0.9,0.0007871198573879377,7871.198573879377,32
0.5,973,1000,0.05,0.8,0.0007871198573879377,7871.198573879377,17
0.5,973,1000,0.05,0.9,0.0007871198573879377,7871.198573879377,23
0.5,974,1000,0.01,0.8,0.0005921377069478637,5921.377069478637,26
0.5,974,1000,0.01,0.9,0.0005921377069478637,5921.377069478637,32
0.5,974,1000,0.05,0.8,0.0005921377069478637,5921.377069478637,17
0.5,974,1000,0.05,0.9,0.0005921377069478637,5921.377069478637,23
0.5,975,1000,0.01,0.8,0.00019247486892780808,1924.7486892780807,26
0.5,975,1000,0.01,0.9,0.00019247486892780808,1924.7486892780807,32
0.5,975,1000,0.05,0.8,0.00019247486892780808,1924.7486892780807,17
0.5,975,1000,0.05,0.9,0.00019247486892780808,1924.7486892780807,23
0.5,976,1000,0.01,0.8,0.00023852004862415894,2385.2004862415893,26
0.5,976,1000,0.01,0.9,0.00023852004862415894,2385.2004862415893,32
0.5,976,1000,0.05,0.8,0.00023852004862415894,2385.2004862415893,17
0.5,976,1000,0.05,0.9,0.00023852004862415894,2385.2004862415893,23
0.5,977,1000,0.01,0.8,0.0007425268696598132,7425.268696598132,26
0.5,977,1000,0.01,0.9,0.0007425268696598132,7425.268696598132,32
0.5,977,1000,0.05,0.8,0.0007425268696598132,7425.268696598132,17
0.5,977,1000,0.05,0.9,0.0007425268696598132,7425.268696598132,23
0.5,978,1000,0.01,0.8,0.0002888425375112289,2888.425375112289,26
0.5,978,1000,0.01,0.9,0.0002888425375112289,2888.425375112289,32
0.5,978,1000,0.05,0.8,0.0002888425375112289,2888.425375112289,17
0.5,978,1000,0.05,0.9,0.0002888425375112289,2888.425375112289,23
0.5,979,1000,0.01,0.8,3.737586834989533e-05,373.7586834989533,26
0.5,979,1000,0.01,0.9,3.737586834989533e-05,373.7586834989533,32
0.5,979,1000,0.05,0.8,3.737586834989533e-05,373.7586834989533,17
0.5,979,1000,0.05,0.9,3.737586834989533e-05,373.7586834989533,23
0.5,980,1000,0.01,0.8,0.002156317751155761,21563.17751155761,26
0.5,980,1000,0.01,0.9,0.002156317751155761,21563.17751155761,32
0.5,980,1000,0.05,0.8,0.002156317751155761,21563.17751155761,17
0.5,980,1000,0.05,0.9,0.002156317751155761,21563.17751155761,23
0.5,981,1000,0.01,0.8,9.106977291451254e-05,910.6977291451253,26
0.5,981,1000,0.01,0.9,9.106977291451254e-05,910.6977291451253,32
0.5,981,1000,0.05,0.8,9.106977291451254e-05,910.6977291451253,17
0.5,981,1000,0.05,0.9,9.106977291451254e-05,910.6977291451253,23
0.5,982,1000,0.01,0.8,8.117630955426206e-05,811.7630955426206,26
0.5,982,1000,0.01,0.9,8.117630955426206e-05,811.7630955426206,32
0.5,982,1000,0.05,0.8,8.117630955426206e-05,811.7630955426206,17
0.5,982,1000,0.05,0.9,8.117630955426206e-05,811.7630955426206,23
0.5,983,1000,0.01,0.8,0.0014762927855584682,14762.927855584683,26
0.5,983,1000,0.01,0.9,0.0014762927855584682,14762.927855584683,32
0.5,983,1000,0.05,0.8,0.0014762927855584682,14762.927855584683,17
0.5,983,1000,0.05,0.9,0.0014762927855584682,14762.927855584683,23
0.5,984,1000,0.01,0.8,4.810388999067928e-05,481.03889990679284,26
0.5,984,1000,0.01,0.9,4.810388999067928e-05,481.03889990679284,32
0.5,984,1000,0.05,0.8,4.810388999067928e-05,481.03889990679284,17
0.5,984,1000,0.05,0.9,4.810388999067928e-05,481.03889990679284,23
0.5,985,1000,0.01,0.8,0.0020436529149318716,20436.529149318714,26
0.5,985,1000,0.01,0.9,0.0020436529149318716,20436.529149318714,32
0.5,985,1000,0.05,0.8,0.0020436529149318716,20436.529149318714,17
0.5,985,1000,0.05,0.9,0.0020436529149318716,20436.529149318714,23
0.5,986,1000,0.01,0.8,0.002111154787235991,21111.547872359908,26
0.5,986,1000,0.01,0.9,0.002111154787235991,21111.547872359908,32
0.5,986,1000,0.05,0.8,0.002111154787235991,21111.547872359908,17
0.5,986,1000,0.05,0.9,0.002111154787235991,21111.547872359908,23
0.5,987,1000,0.01,0.8,0.0013806962721670142,13806.962721670143,26
0.5,987,1000,0.01,0.9,0.0013806962721670142,13806.962721670143,32
0.5,987,1000,0.05,0.8,0.0013806962721670142,13806.962721670143,17
0.5,987,1000,0.05,0.9,0.0013806962721670142,13806.962721670143,23
0.5,988,1000,0.01,0.8,0.0017294205352971265,17294.205352971265,26
0.5,988,1000,0.01,0.9,0.0017294205352971265,17294.205352971265,32
0.5,988,1000,0.05,0.8,0.0017294205352971265,17294.205352971265,17
0.5,988,1000,0.05,0.9,0.0017294205352971265,17294.205352971265,23
0.5,989,1000,0.01,0.8,0.00012749119754295633,1274.9119754295634,26
0.5,989,1000,0.01,0.9,0.00012749119754295633,1274.9119754295634,32
0.5,989,1000,0.05,0.8,0.00012749119754295633,1274.9119754295634,17
0.5,989,1000,0.05,0.9,0.00012749119754295633,1274.9119754295634,23
0.5,990,1000,0.01,0.8,0.0012441158582468237,12441.158582468237,26
0.5,990,1000,0.01,0.9,0.0012441158582468237,12441.158582468237,32
0.5,990,1000,0.05,0.8,0.0012441158582468237,12441.158582468237,17
0.5,990,1000,0.05,0.9,0.0012441158582468237,12441.158582468237,23
0.5,991,1000,0.01,0.8,0.0010504231270066534,10504.231270066535,26
0.5,991,1000,0.01,0.9,0.0010504231270066534,10504.231270066535,32
0.5,991,1000,0.05,0.8,0.0010504231270066534,10504.231270066535,17
0.5,991,1000,0.05,0.9,0.0010504231270066534,10504.231270066535,23
0.5,992,1000,0.01,0.8,0.00016765968962166415,1676.5968962166414,26
0.5,992,1000,0.01,0.9,0.00016765968962166415,1676.5968962166414,32
0.5,992,1000,0.05,0.8,0.00016765968962166415,1676.5968962166414,17
0.5,992,1000,0.05,0.9,0.00016765968962166415,1676.5968962166414,23
0.5,993,1000,0.01,0.8,0.0012530199446405888,12530.199446405888,26
0.5,993,1000,0.01,0.9,0.0012530199446405888,12530.199446405888,32
0.5,993,1000,0.05,0.8,0.0012530199446405888,12530.199446405888,17
0.5,993,1000,0.05,0.9,0.0012530199446405888,12530.199446405888,23
0.5,994,1000,0.01,0.8,0.000466187441208925,4661.87441208925,26
0.5,994,1000,0.01,0.9,0.000466187441208925,4661.87441208925,32
0.5,994,1000,0.05,0.8,0.000466187441208925,4661.87441208925,17
0.5,994,1000,0.05,0.9,0.000466187441208925,4661.87441208925,23
0.5,995,1000,0.01,0.8,0.0028939064116357697,28939.064116357695,26
0.5,995,1000,0.01,0.9,0.0028939064116357697,28939.064116357695,32
0.5,995,1000,0.05,0.8,0.0028939064116357697,28939.064116357695,17
0.5,995,1000,0.05,0.9,0.0028939064116357697,28939.064116357695,23
0.5,996,1000,0.01,0.8,0.0015452662833167431,15452.662833167431,26
0.5,996,1000,0.01,0.9,0.0015452662833167431,15452.662833167431,32
0.5,996,1000,0.05,0.8,0.0015452662833167431,15452.662833167431,17
0.5,996,1000,0.05,0.9,0.0015452662833167431,15452.662833167431,23
0.5,997,1000,0.01,0.8,5.7836364613366585e-05,578.3636461336658,26
0.5,997,1000,0.01,0.9,5.7836364613366585e-05,578.3636461336658,32
0.5,997,1000,0.05,0.8,5.7836364613366585e-05,578.3636461336658,17
0.5,997,1000,0.05,0.9,5.7836364613366585e-05,578.3636461336658,23
0.5,998,1000,0.01,0.8,0.000129804957509808,1298.0495750980801,26
0.5,998,1000,0.01,0.9,0.000129804957509808,1298.0495750980801,32
0.5,998,1000,0.05,0.8,0.000129804957509808,1298.0495750980801,17
0.5,998,1000,0.05,0.9,0.000129804957509808,1298.0495750980801,23
0.5,999,1000,0.01,0.8,0.0003894175418445504,3894.175418445504,26
0.5,999,1000,0.01,0.9,0.0003894175418445504,3894.175418445504,32
0.5,999,1000,0.05,0.8,0.0003894175418445504,3894.175418445504,17
0.5,999,1000,0.05,0.9,0.0003894175418445504,3894.175418445504,23
1.0,0,1000,0.01,0.8,0.00041143901678663154,4114.390167866315,26
1.0,0,1000,0.01,0.9,0.00041143901678663154,4114.390167866315,32
1.0,0,1000,0.05,0.8,0.00041143901678663154,4114.390167866315,17
1.0,0,1000,0.05,0.9,0.00041143901678663154,4114.390167866315,23
1.0,1,1000,0.01,0.8,0.0006127193360870681,6127.19336087068,26
1.0,1,1000,0.01,0.9,0.0006127193360870681,6127.19336087068,32
1.0,1,1000,0.05,0.8,0.0006127193360870681,6127.19336087068,17
1.0,1,1000,0.05,0.9,0.0006127193360870681,6127.19336087068,23
1.0,2,1000,0.01,0.8,1.867477363930157e-05,186.74773639301569,26
1.0,2,1000,0.01,0.9,1.867477363930157e-05,186.74773639301569,32
1.0,2,1000,0.05,0.8,1.867477363930157e-05,186.74773639301569,17
1.0,2,1000,0.05,0.9,1.867477363930157e-05,186.74773639301569,23
1.0,3,1000,0.01,0.8,0.00020424857370366544,2042.4857370366544,26
1.0,3,1000,0.01,0.9,0.00020424857370366544,2042.4857370366544,32
1.0,3,1000,0.05,0.8,0.00020424857370366544,2042.4857370366544,17
1.0,3,1000,0.05,0.9,0.00020424857370366544,2042.4857370366544,23
1.0,4,1000,0.01,0.8,0.003269102331576654,32691.02331576654,26
1.0,4,1000,0.01,0.9,0.003269102331576654,32691.02331576654,32
1.0,4,1000,0.05,0.8,0.003269102331576654,32691.02331576654,17
1.0,4,1000,0.05,0.9,0.003269102331576654,32691.02331576654,23
1.0,5,1000,0.01,0.8,0.00010885735068934694,1088.5735068934694,26
1.0,5,1000,0.01,0.9,0.00010885735068934694,1088.5735068934694,32
1.0,5,1000,0.05,0.8,0.00010885735068934694,1088.5735068934694,17
1.0,5,1000,0.05,0.9,0.00010885735068934694,1088.5735068934694,23
1.0,6,1000,0.01,0.8,0.0008927836186818507,8927.836186818507,26
1.0,6,1000,0.01,0.9,0.0008927836186818507,8927.836186818507,32
1.0,6,1000,0.05,0.8,0.0008927836186818507,8927.836186818507,17
1.0,6,1000,0.05,0.9,0.0008927836186818507,8927.836186818507,23
1.0,7,1000,0.01,0.8,0.0018862237104981076,18862.237104981075,26
1.0,7,1000,0.01,0.9,0.0018862237104981076,18862.237104981075,32
1.0,7,1000,0.05,0.8,0.0018862237104981076,18862.237104981075,17
1.0,7,1000,0.05,0.9,0.0018862237104981076,18862.237104981075,23
1.0,8,1000,0.01,0.8,0.0003086534447309582,3086.534447309582,26
1.0,8,1000,0.01,0.9,0.0003086534447309582,3086.534447309582,32
1.0,8,1000,0.05,0.8,0.0003086534447309582,3086.534447309582,17
1.0,8,1000,0.05,0.9,0.0003086534447309582,3086.534447309582,23
1.0,9,1000,0.01,0.8,0.0010140074508698295,10140.074508698295,26
1.0,9,1000,0.01,0.9,0.0010140074508698295,10140.074508698295,32
1.0,9,1000,0.05,0.8,0.0010140074508698295,10140.074508698295,17
1.0,9,1000,0.05,0.9,0.0010140074508698295,10140.074508698295,23
1.0,10,1000,0.01,0.8,0.0003387692436085644,3387.692436085644,26
1.0,10,1000,0.01,0.9,0.0003387692436085644,3387.692436085644,32
1.0,10,1000,0.05,0.8,0.0003387692436085644,3387.692436085644,17
1.0,10,1000,0.05,0.9,0.0003387692436085644,3387.692436085644,23
1.0,11,1000,0.01,0.8,0.0009058846078596385,9058.846078596385,26
1.0,11,1000,0.01,0.9,0.0009058846078596385,9058.846078596385,32
1.0,11,1000,0.05,0.8,0.0009058846078596385,9058.846078596385,17
1.0,11,1000,0.05,0.9,0.0009058846078596385,9058.846078596385,23
1.0,12,1000,0.01,0.8,0.00019923495027688665,1992.3495027688664,26
1.0,12,1000,0.01,0.9,0.00019923495027688665,1992.3495027688664,32
1.0,12,1000,0.05,0.8,0.00019923495027688665,1992.3495027688664,17
1.0,12,1000,0.05,0.9,0.00019923495027688665,1992.3495027688664,23
1.0,13,1000,0.01,0.8,0.0006264412992996383,6264.412992996383,26
1.0,13,1000,0.01,0.9,0.0006264412992996383,6264.412992996383,32
1.0,13,1000,0.05,0.8,0.0006264412992996383,6264.412992996383,17
1.0,13,1000,0.05,0.9,0.0006264412992996383,6264.412992996383,23
1.0,14,1000,0.01,0.8,0.00012576023557524273,1257.6023557524272,26
1.0,14,1000,0.01,0.9,0.00012576023557524273,1257.6023557524272,32
1.0,14,1000,0.05,0.8,0.00012576023557524273,1257.6023557524272,17
1.0,14,1000,0.05,0.9,0.00012576023557524273,1257.6023557524272,23
1.0,15,1000,0.01,0.8,0.0005588495285092525,5588.495285092525,26
1.0,15,1000,0.01,0.9,0.0005588495285092525,5588.495285092525,32
1.0,15,1000,0.05,0.8,0.0005588495285092525,5588.495285092525,17
1.0,15,1000,0.05,0.9,0.0005588495285092525,5588.495285092525,23
1.0,16,1000,0.01,0.8,2.4385157776842008e-05,243.85157776842007,26
1.0,16,1000,0.01,0.9,2.4385157776842008e-05,243.85157776842007,32
1.0,16,1000,0.05,0.8,2.4385157776842008e-05,243.85157776842007,17
1.0,16,1000,0.05,0.9,2.4385157776842008e-05,243.85157776842007,23
1.0,17,1000,0.01,0.8,0.00045123501419375405,4512.350141937541,26
1.0,17,1000,0.01,0.9,0.00045123501419375405,4512.350141937541,32
1.0,17,1000,0.05,0.8,0.00045123501419375405,4512.350141937541,17
1.0,17,1000,0.05,0.9,0.00045123501419375405,4512.350141937541,23
1.0,18,1000,0.01,0.8,0.00539574218730348,53957.4218730348,26
1.0,18,1000,0.01,0.9,0.00539574218730348,53957.4218730348,32
1.0,18,1000,0.05,0.8,0.00539574218730348,53957.4218730348,17
1.0,18,1000,0.05,0.9,0.00539574218730348,53957.4218730348,23
1.0,19,1000,0.01,0.8,0.0005588972301619082,5588.972301619082,26
1.0,19,1000,0.01,0.9,0.0005588972301619082,5588.972301619082,32
1.0,19,1000,0.05,0.8,0.0005588972301619082,5588.972301619082,17
1.0,19,1000,0.05,0.9,0.0005588972301619082,5588.972301619082,23
1.0,20,1000,0.01,0.8,0.0006286735831918523,6286.735831918523,26
1.0,20,1000,0.01,0.9,0.0006286735831918523,6286.735831918523,32
1.0,20,1000,0.05,0.8,0.0006286735831918523,6286.735831918523,17
1.0,20,1000,0.05,0.9,0.0006286735831918523,6286.735831918523,23
1.0,21,1000,0.01,0.8,0.0008350508222890206,8350.508222890207,26
1.0,21,1000,0.01,0.9,0.0008350508222890206,8350.508222890207,32
1.0,21,1000,0.05,0.8,0.0008350508222890206,8350.508222890207,17
1.0,21,1000,0.05,0.9,0.0008350508222890206,8350.508222890207,23
